"","X.2","X.1","...1","X","PG.ProteinGroups","PG.Genes","short.name","GO","sub.cell","description","GO.ID","ConditionNorm_P_0_1","ConditionNorm_P_0_2","ConditionNorm_P_0_3","ConditionNorm_P_300_1","ConditionNorm_P_300_2","ConditionNorm_P_300_3","logFC","AveExpr","t","P.Value","adj.P.Val","B","mass","neglog.adj.P.Val.","TotalPeptidesOverallInGene","P0_Undetected","P300_Undetected","medians_.ConditionNorm_P_0_1_ConditionNorm_P_0_2_ConditionNorm_P_0_3","medians_.ConditionNorm_P_300_1_ConditionNorm_P_300_2_ConditionNorm_P_300_3","Ratio","Ratio_log2"
"590",613,838,838,838,"A1L020","MEX3A","MEX3A_HUMAN","cytosol [GO:0005829]; nucleus [GO:0005634]; P-body [GO:0000932]; metal ion binding [GO:0046872]; RNA binding [GO:0003723]","SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:17267406}. Nucleus {ECO:0000269|PubMed:17267406}. Cytoplasm, P-body {ECO:0000269|PubMed:17267406}. Note=Predominantly expressed in the cytoplasm and shuttles between the cytoplasm and the nucleus through the CRM1 export pathway.","RNA-binding protein MEX3A (RING finger and KH domain-containing protein 4)","GO:0000932; GO:0003723; GO:0005634; GO:0005829; GO:0046872",1.42456411352409e-05,8.33554979669808e-05,8.68072050233907e-05,0.0545074116432291,0.0733352016355247,0.105403933462054,0.0776873794655608,0.0389051591808222,5.43326476659053,0.0044530975705231,0.0454363006357191,-5.34931708446293,54173,1.34259703554739,9,0,0,8.33554979669808e-05,0.0733352016355247,879.788417370797,9.78101279771552
"591",614,839,839,839,"Q06136","KDSR","KDSR_HUMAN","endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; extracellular space [GO:0005615]; integral component of membrane [GO:0016021]; membrane [GO:0016020]; 3-dehydrosphinganine reductase activity [GO:0047560]; 3-keto-sphinganine metabolic process [GO:0006666]; sphingolipid biosynthetic process [GO:0030148]","SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:15328338}; Multi-pass membrane protein {ECO:0000269|PubMed:15328338}.","3-ketodihydrosphingosine reductase (KDS reductase) (EC 1.1.1.102) (3-dehydrosphinganine reductase) (Follicular variant translocation protein 1) (FVT-1) (Short chain dehydrogenase/reductase family 35C member 1)","GO:0005615; GO:0005783; GO:0005789; GO:0006666; GO:0016020; GO:0016021; GO:0030148; GO:0047560",0.00018419618288138,0.00117117439172889,0.00023994754357895,0.0110465723043178,0.0136710289172861,0.020290875473606,0.0144710528590069,0.00776729913556652,5.42933417290065,0.00446552919162686,0.0454363006357191,-5.35267463655322,36187,1.34259703554739,4,0,0,0.00023994754357895,0.0136710289172861,56.9750734405327,5.83225897400451
"592",615,840,840,840,"Q9BTU6","PI4K2A","P4K2A_HUMAN","cell junction [GO:0030054]; cytoplasmic vesicle [GO:0031410]; cytosol [GO:0005829]; dendrite [GO:0030425]; early endosome membrane [GO:0031901]; endosome [GO:0005768]; growing cell tip [GO:0035838]; host cell presynaptic membrane [GO:0044231]; integral component of plasma membrane [GO:0005887]; intrinsic component of membrane [GO:0031224]; lysosomal membrane [GO:0005765]; membrane [GO:0016020]; membrane raft [GO:0045121]; mitochondrion [GO:0005739]; neuron projection [GO:0043005]; neuronal cell body [GO:0043025]; perikaryon [GO:0043204]; presynaptic membrane [GO:0042734]; protein-containing complex [GO:0032991]; synaptic vesicle membrane [GO:0030672]; trans-Golgi network [GO:0005802]; 1-phosphatidylinositol 4-kinase activity [GO:0004430]; AP-3 adaptor complex binding [GO:0035651]; ATP binding [GO:0005524]; magnesium ion binding [GO:0000287]; basophil degranulation [GO:0002561]; endosome organization [GO:0007032]; Golgi organization [GO:0007030]; phosphatidylinositol biosynthetic process [GO:0006661]; phosphatidylinositol phosphorylation [GO:0046854]","SUBCELLULAR LOCATION: Golgi apparatus, trans-Golgi network membrane {ECO:0000269|PubMed:16443754, ECO:0000269|PubMed:22535966}; Lipid-anchor {ECO:0000269|PubMed:22535966}. Membrane raft {ECO:0000269|PubMed:11279162}. Cell projection, dendrite {ECO:0000250|UniProtKB:Q2TBE6}. Cell junction, synapse, presynaptic cell membrane {ECO:0000250|UniProtKB:Q2TBE6}. Cell junction, synapse, synaptosome {ECO:0000250|UniProtKB:Q2TBE6}. Mitochondrion {ECO:0000250|UniProtKB:Q2TBE6}. Endosome {ECO:0000269|PubMed:16443754, ECO:0000269|PubMed:23146885}. Cytoplasmic vesicle {ECO:0000269|PubMed:16443754}. Membrane {ECO:0000269|PubMed:24675427}; Lipid-anchor {ECO:0000269|PubMed:24675427}. Cell membrane {ECO:0000269|PubMed:11279162, ECO:0000269|PubMed:16443754}. Note=Localized in neuronal cell body. Transported from neuronal cell body to neuron projections in a BLOC-1- and AP-3-complexes-dependent manner. Enriched in neurite tips and neuron projections in a BLOC-1- and AP-3-complexes-dependent manner (By similarity). Found in subdomains of the plasma membrane termed non-caveolar membrane rafts. {ECO:0000250|UniProtKB:Q2TBE6, ECO:0000250|UniProtKB:Q99M64}.","Phosphatidylinositol 4-kinase type 2-alpha (EC 2.7.1.67) (Phosphatidylinositol 4-kinase type II-alpha)","GO:0000287; GO:0002561; GO:0004430; GO:0005524; GO:0005739; GO:0005765; GO:0005768; GO:0005802; GO:0005829; GO:0005887; GO:0006661; GO:0007030; GO:0007032; GO:0016020; GO:0030054; GO:0030425; GO:0030672; GO:0031224; GO:0031410; GO:0031901; GO:0032991; GO:0035651; GO:0035838; GO:0042734; GO:0043005; GO:0043025; GO:0043204; GO:0044231; GO:0045121; GO:0046854",0.0004469895455725,2.46117252626173e-05,4.74135452571612e-05,0.0334448235019236,0.0668514858978004,0.0515820296202805,0.0504531080679708,0.0253995589726828,5.42897177261313,0.00446667748896272,0.0454363006357191,-5.35298429358662,54022,1.34259703554739,17,0,0,4.74135452571612e-05,0.0515820296202805,1087.91758432132,10.0873535533878
"593",616,841,841,841,"P16949","STMN1","STMN1_HUMAN","cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; intracellular [GO:0005622]; membrane [GO:0016020]; microtubule [GO:0005874]; neuron projection [GO:0043005]; tubulin binding [GO:0015631]; axonogenesis [GO:0007409]; brain development [GO:0007420]; establishment of skin barrier [GO:0061436]; hepatocyte growth factor receptor signaling pathway [GO:0048012]; intracellular signal transduction [GO:0035556]; microtubule depolymerization [GO:0007019]; mitotic cytokinesis [GO:0000281]; mitotic spindle organization [GO:0007052]; negative regulation of guanyl-nucleotide exchange factor activity [GO:1905098]; negative regulation of microtubule polymerization [GO:0031115]; negative regulation of Rho protein signal transduction [GO:0035024]; negative regulation of stress fiber assembly [GO:0051497]; negative regulation of thrombin-activated receptor signaling pathway [GO:0070495]; neuron projection development [GO:0031175]; positive regulation of cellular component movement [GO:0051272]; regulation of microtubule polymerization or depolymerization [GO:0031110]; response to virus [GO:0009615]; signal transduction [GO:0007165]","SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton.","Stathmin (Leukemia-associated phosphoprotein p18) (Metablastin) (Oncoprotein 18) (Op18) (Phosphoprotein p19) (pp19) (Prosolin) (Protein Pr22) (pp17)","GO:0000281; GO:0005622; GO:0005737; GO:0005829; GO:0005874; GO:0007019; GO:0007052; GO:0007165; GO:0007409; GO:0007420; GO:0009615; GO:0015631; GO:0016020; GO:0031110; GO:0031115; GO:0031175; GO:0035024; GO:0035556; GO:0043005; GO:0048012; GO:0051272; GO:0051497; GO:0061436; GO:0070062; GO:0070495; GO:1905098",0.00105623495775059,0.00160550093190265,0.00090458068229631,0.0271287953836004,0.0277754496945865,0.0148155830060024,0.0220511705040799,0.0122143574426898,5.42704957471062,0.00447277409198082,0.0454363006357191,-5.35462699467345,17303,1.34259703554739,8,0,0,0.00105623495775059,0.0271287953836004,25.6844324120603,4.68282228749949
"594",617,843,843,843,"P45974","USP5","UBP5_HUMAN","cytosol [GO:0005829]; lysosome [GO:0005764]; cysteine-type endopeptidase activity [GO:0004197]; thiol-dependent ubiquitin-specific protease activity [GO:0004843]; thiol-dependent ubiquitinyl hydrolase activity [GO:0036459]; ubiquitin binding [GO:0043130]; zinc ion binding [GO:0008270]; positive regulation of proteasomal ubiquitin-dependent protein catabolic process [GO:0032436]; protein deubiquitination [GO:0016579]; protein K48-linked deubiquitination [GO:0071108]; ubiquitin-dependent protein catabolic process [GO:0006511]",NA,"Ubiquitin carboxyl-terminal hydrolase 5 (EC 3.4.19.12) (Deubiquitinating enzyme 5) (Isopeptidase T) (Ubiquitin thioesterase 5) (Ubiquitin-specific-processing protease 5)","GO:0004197; GO:0004843; GO:0005764; GO:0005829; GO:0006511; GO:0008270; GO:0016579; GO:0032436; GO:0036459; GO:0043130; GO:0071108",1e-07,6.0943807041126e-06,1e-07,0.0308843961867901,0.0185473143469012,0.0175999987190094,0.0223418049573322,0.0111730006055675,5.42494917354972,0.00447944736187415,0.0454363006357191,-5.356422482604,95786,1.34259703554739,29,2,0,1e-07,0.0185473143469012,185473.143469012,17.5008507740099
"595",618,844,844,844,"Q14669","TRIP12","TRIPC_HUMAN","cytoplasm [GO:0005737]; cytosol [GO:0005829]; nuclear speck [GO:0016607]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; thyroid hormone receptor binding [GO:0046966]; ubiquitin protein ligase activity [GO:0061630]; ubiquitin-protein transferase activity [GO:0004842]; cellular response to DNA damage stimulus [GO:0006974]; DNA repair [GO:0006281]; negative regulation of double-strand break repair [GO:2000780]; negative regulation of histone H2A K63-linked ubiquitination [GO:1901315]; protein polyubiquitination [GO:0000209]; regulation of embryonic development [GO:0045995]; ubiquitin-dependent protein catabolic process [GO:0006511]","SUBCELLULAR LOCATION: Nucleus, nucleoplasm {ECO:0000269|PubMed:20208519}.","E3 ubiquitin-protein ligase TRIP12 (EC 2.3.2.26) (E3 ubiquitin-protein ligase for Arf) (ULF) (HECT-type E3 ubiquitin transferase TRIP12) (Thyroid receptor-interacting protein 12) (TR-interacting protein 12) (TRIP-12)","GO:0000209; GO:0004842; GO:0005634; GO:0005654; GO:0005737; GO:0005829; GO:0006281; GO:0006511; GO:0006974; GO:0016607; GO:0045995; GO:0046966; GO:0061630; GO:1901315; GO:2000780",1e-07,8.65365295952867e-05,1e-07,0.0647079213304835,0.102176449765286,0.055771623218009,0.0741897525947277,0.0371237884738956,5.42314079505079,0.00448520244287738,0.0454363006357191,-5.35796875497766,220434,1.34259703554739,26,2,0,1e-07,0.0647079213304835,647079.213304835,19.303582807438
"596",619,846,846,846,"Q92729","PTPRU","PTPRU_HUMAN","cell-cell junction [GO:0005911]; integral component of plasma membrane [GO:0005887]; plasma membrane [GO:0005886]; beta-catenin binding [GO:0008013]; protein tyrosine phosphatase activity [GO:0004725]; transmembrane receptor protein tyrosine phosphatase activity [GO:0005001]; animal organ regeneration [GO:0031100]; canonical Wnt signaling pathway [GO:0060070]; cell adhesion [GO:0007155]; cell differentiation [GO:0030154]; cell-cell adhesion [GO:0098609]; homotypic cell-cell adhesion [GO:0034109]; negative regulation of cell migration [GO:0030336]; negative regulation of cell proliferation [GO:0008285]; protein dephosphorylation [GO:0006470]; protein localization to cell surface [GO:0034394]; response to glucocorticoid [GO:0051384]; transmembrane receptor protein tyrosine phosphatase signaling pathway [GO:0007185]","SUBCELLULAR LOCATION: Cell junction {ECO:0000269|PubMed:8700514}. Cell membrane {ECO:0000269|PubMed:8700514}; Single-pass type I membrane protein {ECO:0000269|PubMed:8700514}.","Receptor-type tyrosine-protein phosphatase U (R-PTP-U) (EC 3.1.3.48) (Pancreatic carcinoma phosphatase 2) (PCP-2) (Protein-tyrosine phosphatase J) (PTP-J) (hPTP-J) (Protein-tyrosine phosphatase pi) (PTP pi) (Protein-tyrosine phosphatase receptor omicron) (PTP-RO) (Receptor-type protein-tyrosine phosphatase psi) (R-PTP-psi)","GO:0004725; GO:0005001; GO:0005886; GO:0005887; GO:0005911; GO:0006470; GO:0007155; GO:0007185; GO:0008013; GO:0008285; GO:0030154; GO:0030336; GO:0031100; GO:0034109; GO:0034394; GO:0051384; GO:0060070; GO:0098609",7.92154958747062e-05,8.93817952943628e-05,9.40039960751628e-05,0.145390952659125,0.0732182446187192,0.107852640596912,0.108733078862504,0.0544540731936667,5.4214628872102,0.00449055027310962,0.0454363006357191,-5.35940381021317,162423,1.34259703554739,5,0,0,8.93817952943628e-05,0.107852640596912,1206.65108864416,10.236792855989
"597",620,847,847,847,"Q96NI6","LRFN5","LRFN5_HUMAN","cell surface [GO:0009986]; extracellular space [GO:0005615]; integral component of membrane [GO:0016021]","SUBCELLULAR LOCATION: Membrane {ECO:0000250}; Single-pass type I membrane protein {ECO:0000305}.","Leucine-rich repeat and fibronectin type-III domain-containing protein 5","GO:0005615; GO:0009986; GO:0016021",3.76886337854598e-05,3.03095130328369e-05,3.00888951171137e-05,0.056356575543249,0.061709286272784,0.100718899009034,0.0728955579277107,0.0364804746445005,5.41771422219679,0.00450252579217978,0.0455036845112856,-5.36261110464676,79445,1.34195343635093,8,0,0,3.03095130328369e-05,0.061709286272784,2035.97089157879,10.9915012199091
"598",621,848,848,848,"Q9NZ32","ACTR10","ARP10_HUMAN","azurophil granule lumen [GO:0035578]; cytosol [GO:0005829]; dynactin complex [GO:0005869]; extracellular region [GO:0005576]; ficolin-1-rich granule lumen [GO:1904813]; antigen processing and presentation of exogenous peptide antigen via MHC class II [GO:0019886]; ER to Golgi vesicle-mediated transport [GO:0006888]; microtubule-based movement [GO:0007018]; neutrophil degranulation [GO:0043312]","SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton {ECO:0000250}.","Actin-related protein 10 (Actin-related protein 11) (hARP11)","GO:0005576; GO:0005829; GO:0005869; GO:0006888; GO:0007018; GO:0019886; GO:0035578; GO:0043312; GO:1904813",6.11131905231394e-06,8.50704107295124e-05,2.3731724148691e-05,0.0176495362820006,0.0354711062901032,0.0275852441881166,0.0268636577687633,0.0134701333690252,5.413525863483,0.00451595148430354,0.045585548001932,-5.36619654581562,46307,1.34117282000698,14,0,0,2.3731724148691e-05,0.0275852441881166,1162.37842709115,10.1828641176101
"599",622,849,849,849,"P84095","RHOG","RHOG_HUMAN","cytosol [GO:0005829]; endoplasmic reticulum membrane [GO:0005789]; extracellular exosome [GO:0070062]; focal adhesion [GO:0005925]; plasma membrane [GO:0005886]; secretory granule membrane [GO:0030667]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; actin cytoskeleton organization [GO:0030036]; activation of GTPase activity [GO:0090630]; cell chemotaxis [GO:0060326]; G-protein coupled receptor signaling pathway [GO:0007186]; neutrophil degranulation [GO:0043312]; positive regulation of cell proliferation [GO:0008284]; positive regulation of protein localization to plasma membrane [GO:1903078]; positive regulation of transcription, DNA-templated [GO:0045893]; Rac protein signal transduction [GO:0016601]; regulation of ruffle assembly [GO:1900027]; regulation of small GTPase mediated signal transduction [GO:0051056]; Rho protein signal transduction [GO:0007266]","SUBCELLULAR LOCATION: Cell membrane {ECO:0000305}; Lipid-anchor {ECO:0000305}; Cytoplasmic side {ECO:0000305}.","Rho-related GTP-binding protein RhoG","GO:0003924; GO:0005525; GO:0005789; GO:0005829; GO:0005886; GO:0005925; GO:0007186; GO:0007266; GO:0008284; GO:0016601; GO:0030036; GO:0030667; GO:0043312; GO:0045893; GO:0051056; GO:0060326; GO:0070062; GO:0090630; GO:1900027; GO:1903078",1.1120530254419e-05,3.04201521009856e-05,4.79080424230628e-05,0.135800771070245,0.0678306175862297,0.10250629369336,0.102016077875019,0.0510378551791022,5.40213193073575,0.00455271917951761,0.0457271446623489,-5.3759607535431,21309,1.3398259163998,3,0,0,3.04201521009856e-05,0.10250629369336,3369.68379885381,11.7183975041914
"600",623,850,850,850,"Q8TB52","FBXO30","FBX30_HUMAN","cytosol [GO:0005829]; ubiquitin protein ligase activity [GO:0061630]; ubiquitin-protein transferase activity [GO:0004842]; zinc ion binding [GO:0008270]; post-translational protein modification [GO:0043687]; protein polyubiquitination [GO:0000209]",NA,"F-box only protein 30","GO:0000209; GO:0004842; GO:0005829; GO:0008270; GO:0043687; GO:0061630",0.0389603623918613,0.0770525178768119,0.0517792332169128,0.110627683620101,0.131741027339889,0.125314273157227,0.066630290210544,0.0892458496004673,5.40188483400986,0.00455352053447685,0.0457271446623489,-5.37617267626288,82304,1.3398259163998,9,0,0,0.0517792332169128,0.125314273157227,2.42016471414828,1.2751052393173
"601",624,851,851,851,"P19404","NDUFV2","NDUV2_HUMAN","mitochondrial inner membrane [GO:0005743]; mitochondrial respiratory chain complex I [GO:0005747]; mitochondrion [GO:0005739]; myelin sheath [GO:0043209]; 2 iron, 2 sulfur cluster binding [GO:0051537]; electron transfer activity [GO:0009055]; metal ion binding [GO:0046872]; NADH dehydrogenase (ubiquinone) activity [GO:0008137]; cardiac muscle tissue development [GO:0048738]; mitochondrial electron transport, NADH to ubiquinone [GO:0006120]; mitochondrial respiratory chain complex I assembly [GO:0032981]; nervous system development [GO:0007399]","SUBCELLULAR LOCATION: Mitochondrion inner membrane.","NADH dehydrogenase [ubiquinone] flavoprotein 2, mitochondrial (EC 1.6.5.3) (EC 1.6.99.3) (NADH-ubiquinone oxidoreductase 24 kDa subunit)","GO:0005739; GO:0005743; GO:0005747; GO:0006120; GO:0007399; GO:0008137; GO:0009055; GO:0032981; GO:0043209; GO:0046872; GO:0048738; GO:0051537",1e-07,1e-07,1e-07,0.0142793695952401,0.00705334392190897,0.0114748883139397,0.0109357672770296,0.00546798363851479,5.40069069721725,0.00455739561267096,0.0457271446623489,-5.37719693012195,27392,1.3398259163998,6,3,0,1e-07,0.0114748883139397,114748.883139397,16.8081205862711
"602",625,852,852,852,"Q9UK99","FBXO3","FBX3_HUMAN","cytosol [GO:0005829]; nucleoplasm [GO:0005654]; ubiquitin-protein transferase activity [GO:0004842]; proteolysis [GO:0006508]","SUBCELLULAR LOCATION: Nucleus. Note=Colocalizes with PML at the peripheries of nuclear bodies.","F-box only protein 3","GO:0004842; GO:0005654; GO:0005829; GO:0006508",1e-07,1e-07,5.7257901681469e-06,0.100964996963157,0.0503991411194685,0.0926300552323327,0.0813294225082632,0.040666686517521,5.39916124475693,0.00456236462108493,0.0457271446623489,-5.37850904173443,54561,1.3398259163998,6,2,0,1e-07,0.0926300552323327,926300.552323327,19.8211208482613
"603",626,853,853,853,"O43169","CYB5B","CYB5B_HUMAN","integral component of membrane [GO:0016021]; membrane [GO:0016020]; mitochondrial outer membrane [GO:0005741]; heme binding [GO:0020037]; metal ion binding [GO:0046872]; oxidation-reduction process [GO:0055114]","SUBCELLULAR LOCATION: Mitochondrion outer membrane {ECO:0000250}.","Cytochrome b5 type B (Cytochrome b5 outer mitochondrial membrane isoform)","GO:0005741; GO:0016020; GO:0016021; GO:0020037; GO:0046872; GO:0055114",1e-07,1e-07,1e-07,0.0154659811509291,0.0311835038861015,0.0242249588169596,0.0236247146179967,0.0118124573089984,5.39819718945512,0.00456550007371693,0.0457271446623489,-5.37933624292741,16332,1.3398259163998,4,3,0,1e-07,0.0242249588169596,242249.588169596,17.8861346874613
"604",627,854,854,854,"O15260","SURF4","SURF4_HUMAN","azurophil granule membrane [GO:0035577]; endoplasmic reticulum membrane [GO:0005789]; endoplasmic reticulum-Golgi intermediate compartment [GO:0005793]; endoplasmic reticulum-Golgi intermediate compartment membrane [GO:0033116]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; transport vesicle [GO:0030133]; Golgi organization [GO:0007030]; neutrophil degranulation [GO:0043312]; positive regulation of organelle organization [GO:0010638]; retrograde vesicle-mediated transport, Golgi to ER [GO:0006890]","SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:15308636, ECO:0000269|PubMed:18287528}; Multi-pass membrane protein {ECO:0000255}. Endoplasmic reticulum-Golgi intermediate compartment membrane {ECO:0000269|PubMed:18287528}; Multi-pass membrane protein {ECO:0000255}. Golgi apparatus membrane {ECO:0000269|PubMed:18287528}; Multi-pass membrane protein {ECO:0000255}. Note=Cycles between the endoplasmic reticulum and the Golgi. {ECO:0000269|PubMed:18287528}.","Surfeit locus protein 4","GO:0000139; GO:0005789; GO:0005793; GO:0005886; GO:0006890; GO:0007030; GO:0010638; GO:0016021; GO:0030133; GO:0033116; GO:0035577; GO:0043312",7.31357468394752e-05,1e-07,3.28796403900741e-06,0.0158736398454524,0.0157654635136025,0.00817321945206832,0.0132452663667483,0.00664814108700029,5.39795880443266,0.00456627578713826,0.0457271446623489,-5.37954080450025,30394,1.3398259163998,4,1,0,3.28796403900741e-06,0.0157654635136025,4794.90144252365,12.227285446132
"605",628,855,855,855,"Q96FV2","SCRN2","SCRN2_HUMAN","extracellular exosome [GO:0070062]; dipeptidase activity [GO:0016805]; exocytosis [GO:0006887]",NA,"Secernin-2","GO:0006887; GO:0016805; GO:0070062",0.00015797030230298,0.00022779009448832,0.0588056267304492,0.178381302978515,0.13297384294116,0.132975990382389,0.128379916391608,0.0839204205715508,5.39762185294624,0.00456737251008274,0.0457271446623489,-5.37982995878731,46597,1.3398259163998,3,0,0,0.00022779009448832,0.132975990382389,583.765464784982,9.18924505416546
"606",629,857,857,857,"O60318","MCM3AP","GANP_HUMAN","cytosol [GO:0005829]; nuclear membrane [GO:0031965]; nuclear pore [GO:0005643]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; nucleic acid binding [GO:0003676]; transferase activity, transferring acyl groups [GO:0016746]; immune system process [GO:0002376]; mRNA transport [GO:0051028]; protein transport [GO:0015031]","SUBCELLULAR LOCATION: Isoform GANP: Cytoplasm. Nucleus envelope. Nucleus, nuclear pore complex. Note=In B-cells nuclear import depends on interaction with AICDA/AID, and GANP is selectively targeted to the IgV-region gene. {ECO:0000250}.; SUBCELLULAR LOCATION: Isoform MCM3AP: Cytoplasm {ECO:0000269|PubMed:11258703}. Nucleus, nucleoplasm {ECO:0000269|PubMed:11258703}. Note=Binding to MCM3 is required for nuclear import, associates with chromatin.","Germinal-center associated nuclear protein (GANP) (80 kDa MCM3-associated protein) (MCM3 acetylating protein) (MCM3AP) (EC 2.3.1.-) (MCM3 acetyltransferase)","GO:0002376; GO:0003676; GO:0005634; GO:0005643; GO:0005654; GO:0005829; GO:0015031; GO:0016746; GO:0031965; GO:0051028",0.00637357458718069,0.00012249404207369,9.00144826295952e-05,0.0545266079972709,0.0442226439279717,0.0287369724225093,0.0403000470786226,0.022345384576606,5.38200906560435,0.00461853923710719,0.0461315004313156,-5.39324274424312,218405,1.33600241969384,10,0,0,0.00012249404207369,0.0442226439279717,361.018733477406,8.49592989113572
"607",631,859,859,859,"O75376","NCOR1","NCOR1_HUMAN","cytosol [GO:0005829]; membrane [GO:0016020]; nuclear chromatin [GO:0000790]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; spindle microtubule [GO:0005876]; transcriptional repressor complex [GO:0017053]; histone deacetylase binding [GO:0042826]; ligand-dependent nuclear receptor binding [GO:0016922]; nuclear hormone receptor binding [GO:0035257]; RNA polymerase II activating transcription factor binding [GO:0001102]; RNA polymerase II transcription factor activity, sequence-specific DNA binding [GO:0000981]; thyroid hormone receptor binding [GO:0046966]; transcription corepressor activity [GO:0003714]; transcription regulatory region DNA binding [GO:0044212]; chromatin organization [GO:0006325]; circadian rhythm [GO:0007623]; negative regulation of JNK cascade [GO:0046329]; negative regulation of production of miRNAs involved in gene silencing by miRNA [GO:1903799]; negative regulation of transcription by RNA polymerase II [GO:0000122]; regulation of fatty acid transport [GO:2000191]; regulation of glycolytic process by negative regulation of transcription from RNA polymerase II promoter [GO:0072362]; regulation of lipid metabolic process [GO:0019216]; regulation of lipid transport by negative regulation of transcription from RNA polymerase II promoter [GO:0072368]; spindle assembly [GO:0051225]; transcription by RNA polymerase II [GO:0006366]","SUBCELLULAR LOCATION: Nucleus {ECO:0000255|PROSITE-ProRule:PRU00624}.","Nuclear receptor corepressor 1 (N-CoR) (N-CoR1)","GO:0000122; GO:0000790; GO:0000981; GO:0001102; GO:0003714; GO:0005634; GO:0005654; GO:0005829; GO:0005876; GO:0006325; GO:0006366; GO:0007623; GO:0016020; GO:0016922; GO:0017053; GO:0019216; GO:0035257; GO:0042826; GO:0044212; GO:0046329; GO:0046966; GO:0051225; GO:0072362; GO:0072368; GO:1903799; GO:2000191",0.054698829286835,0.0336725595595308,0.0607374128553977,0.208050004591611,0.325454338180262,0.367950947579061,0.250782162883057,0.175094015342116,5.37110631023345,0.00465467961087044,0.0463584325203736,-5.40262628866459,270210,1.33387125690302,19,0,0,0.054698829286835,0.325454338180262,5.94993242860123,2.57287328430706
"608",632,860,860,860,"A7KAX9","ARHGAP32","RHG32_HUMAN","actin cytoskeleton [GO:0015629]; cell cortex [GO:0005938]; cell junction [GO:0030054]; cytosol [GO:0005829]; dendritic spine [GO:0043197]; endoplasmic reticulum membrane [GO:0005789]; endosome membrane [GO:0010008]; fibrillar center [GO:0001650]; Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; nucleoplasm [GO:0005654]; postsynaptic density [GO:0014069]; postsynaptic membrane [GO:0045211]; GTPase activator activity [GO:0005096]; phosphatidylinositol binding [GO:0035091]; regulation of small GTPase mediated signal transduction [GO:0051056]; small GTPase mediated signal transduction [GO:0007264]","SUBCELLULAR LOCATION: Cell junction, synapse, postsynaptic cell membrane, postsynaptic density {ECO:0000250|UniProtKB:Q811P8}. Cell projection, dendritic spine {ECO:0000250|UniProtKB:Q811P8}. Cytoplasm, cell cortex {ECO:0000269|PubMed:12446789}. Endosome membrane {ECO:0000269|PubMed:17663722}. Golgi apparatus membrane {ECO:0000269|PubMed:17663722}. Endoplasmic reticulum membrane {ECO:0000250|UniProtKB:Q811P8}. Membrane {ECO:0000269|PubMed:17663722}. Note=Association to membrane via PX domain (PubMed:17663722). Associated with cortical actin in undifferentiated neuroblastoma cells, but localized to dendritic spine and postsynaptic density after differentiation (By similarity). Colocalizes with EGFR at the cell membrane upon EGF treatment (PubMed:12446789). Colocalizes with GAB2 at the cell membrane (PubMed:12819203). {ECO:0000250|UniProtKB:Q811P8, ECO:0000269|PubMed:12446789, ECO:0000269|PubMed:12819203, ECO:0000269|PubMed:17663722}.","Rho GTPase-activating protein 32 (Brain-specific Rho GTPase-activating protein) (GAB-associated Cdc42/Rac GTPase-activating protein) (GC-GAP) (GTPase regulator interacting with TrkA) (Rho-type GTPase-activating protein 32) (Rho/Cdc42/Rac GTPase-activating protein RICS) (RhoGAP involved in the beta-catenin-N-cadherin and NMDA receptor signaling) (p200RhoGAP) (p250GAP)","GO:0000139; GO:0001650; GO:0005096; GO:0005654; GO:0005789; GO:0005794; GO:0005829; GO:0005938; GO:0007264; GO:0010008; GO:0014069; GO:0015629; GO:0030054; GO:0035091; GO:0043197; GO:0045211; GO:0051056",1.4225984815998e-05,9.45757376405519e-06,1.46447521155249e-05,0.00864682484034413,0.0155786349063741,0.017496552624755,0.0138945613535926,0.00696005678036147,5.37025792870099,0.00465750607097212,0.0463584325203736,-5.40335704587795,230529,1.33387125690302,27,0,0,1.4225984815998e-05,0.0155786349063741,1095.08305455626,10.0968245771849
