,X.2,X.1,...1,X,PG.ProteinGroups,PG.Genes,short.name,GO,sub.cell,description,GO.ID,ConditionNorm_P_0_1,ConditionNorm_P_0_2,ConditionNorm_P_0_3,ConditionNorm_P_50_1,ConditionNorm_P_50_2,ConditionNorm_P_50_3,median,Log2,logFC,AveExpr,t,P.Value,adj.P.Val,B,mass,neglog.adj.P.Val.,TotalPeptidesOverallInGene,P0_Undetected,P50_Undetected,medians_.ConditionNorm_P_0_1_ConditionNorm_P_0_2_ConditionNorm_P_0_3,medians_.ConditionNorm_P_50_1_ConditionNorm_P_50_2_ConditionNorm_P_50_3,Ratio,Ratio_log2
11,12,20,20,20,Q9NRN7,AASDHPPT,ADPPT_HUMAN,cytosol [GO:0005829]; extracellular exosome [GO:0070062]; holo-[acyl-carrier-protein] synthase activity [GO:0008897]; magnesium ion binding [GO:0000287]; lysine biosynthetic process via aminoadipic acid [GO:0019878]; pantothenate metabolic process [GO:0015939],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:12815048}.,L-aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase (EC 2.7.8.-) (4'-phosphopantetheinyl transferase) (Alpha-aminoadipic semialdehyde dehydrogenase-phosphopantetheinyl transferase) (AASD-PPT) (LYS5 ortholog),GO:0000287; GO:0005829; GO:0008897; GO:0015939; GO:0019878; GO:0070062,7.51775249477019E-05,1E-07,1E-07,0.0511419592302291,0.0549248156721117,0.0541289728806344,0.0541289728806344,-4.2074551771900100,0.0533734567526758,0.0267118542179872,48.0132460775734,4.97870819209828E-07,0.0002130887106218,4.68943460235956,35776,3.67143955847223,12,2,0,1E-07,0.0541289728806344,541289.728806344,19.0460414870215
12,13,21,21,21,Q06455,RUNX1T1,MTG8_HUMAN,"nuclear matrix [GO:0016363]; nucleoplasm [GO:0005654]; DNA binding [GO:0003677]; DNA binding transcription factor activity [GO:0003700]; metal ion binding [GO:0046872]; transcription corepressor activity [GO:0003714]; generation of precursor metabolites and energy [GO:0006091]; negative regulation of fat cell differentiation [GO:0045599]; negative regulation of transcription, DNA-templated [GO:0045892]; transcription, DNA-templated [GO:0006351]","SUBCELLULAR LOCATION: Nucleus {ECO:0000255|PROSITE-ProRule:PRU00440, ECO:0000269|PubMed:10973986}. Note=Colocalizes with ATN1 in discrete nuclear dots.",Protein CBFA2T1 (Cyclin-D-related protein) (Eight twenty one protein) (Protein ETO) (Protein MTG8) (Zinc finger MYND domain-containing protein 2),GO:0003677; GO:0003700; GO:0003714; GO:0005654; GO:0006091; GO:0006351; GO:0016363; GO:0045599; GO:0045892; GO:0046872,1E-07,1E-07,1E-07,0.175344566981819,0.188955265891109,0.186212201128237,0.186212201128237,-2.424980489603400,0.183503911333722,0.0917520556668608,45.7528278316303,6.12228800642701E-07,0.00022043255139799,4.43465704793476,67566,3.65672427257582,4,3,0,1E-07,0.186212201128237,1862122.01128237,20.8285161746081
13,14,23,23,23,Q9BWM7,SFXN3,SFXN3_HUMAN,integral component of membrane [GO:0016021]; mitochondrial membrane [GO:0031966]; mitochondrion [GO:0005739]; ion transmembrane transporter activity [GO:0015075]; iron ion homeostasis [GO:0055072],SUBCELLULAR LOCATION: Mitochondrion membrane {ECO:0000269|Ref.4}; Multi-pass membrane protein {ECO:0000269|Ref.4}.,Sideroflexin-3,GO:0005739; GO:0015075; GO:0016021; GO:0031966; GO:0055072,1E-07,1E-07,1E-07,0.0314774080573051,0.0297049193734526,0.0291875409189048,0.0297049193734526,-5.0731543170658900,0.0301231894498875,0.0150616947249437,45.0048361491096,6.57059572126704E-07,0.00022043255139799,4.34757942945392,35503,3.65672427257582,9,3,0,1E-07,0.0297049193734526,297049.193734526,18.1803423471456
14,15,24,24,24,O94856,NFASC,NFASC_HUMAN,axon initial segment [GO:0043194]; dendrite [GO:0030425]; ficolin-1-rich granule membrane [GO:0101003]; focal adhesion [GO:0005925]; integral component of membrane [GO:0016021]; intracellular [GO:0005622]; myelin sheath [GO:0043209]; node of Ranvier [GO:0033268]; paranodal junction [GO:0033010]; paranode region of axon [GO:0033270]; plasma membrane [GO:0005886]; Schwann cell microvillus [GO:0097454]; protein binding involved in heterotypic cell-cell adhesion [GO:0086080]; protein domain specific binding [GO:0019904]; axon guidance [GO:0007411]; clustering of voltage-gated sodium channels [GO:0045162]; myelination [GO:0042552]; neutrophil degranulation [GO:0043312]; paranodal junction assembly [GO:0030913]; peripheral nervous system development [GO:0007422]; protein localization to juxtaparanode region of axon [GO:0071205]; protein localization to paranode region of axon [GO:0002175]; protein localization to plasma membrane [GO:0072659]; synapse organization [GO:0050808]; transmission of nerve impulse [GO:0019226],SUBCELLULAR LOCATION: Cell membrane; Single-pass type I membrane protein.,Neurofascin,GO:0002175; GO:0005622; GO:0005886; GO:0005925; GO:0007411; GO:0007422; GO:0016021; GO:0019226; GO:0019904; GO:0030425; GO:0030913; GO:0033010; GO:0033268; GO:0033270; GO:0042552; GO:0043194; GO:0043209; GO:0043312; GO:0045162; GO:0050808; GO:0071205; GO:0072659; GO:0086080; GO:0097454; GO:0101003,1E-07,1E-07,1E-07,0.0358819980981721,0.0387462811519627,0.0380857540898328,0.0380857540898328,-4.7146047287303100,0.0375712444466559,0.0187857222233279,44.9494933906792,6.60534767722353E-07,0.00022043255139799,4.34107951853587,150027,3.65672427257582,20,3,0,1E-07,0.0380857540898328,380857.540898328,18.5388919354812
15,16,25,25,25,Q92604,LPGAT1,LGAT1_HUMAN,cytoplasm [GO:0005737]; endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; membrane [GO:0016020]; 1-acylglycerol-3-phosphate O-acyltransferase activity [GO:0003841]; 2-acylglycerol-3-phosphate O-acyltransferase activity [GO:0047144]; phosphatidylglycerol acyl-chain remodeling [GO:0036148]; phospholipid biosynthetic process [GO:0008654]; positive regulation of fatty acid biosynthetic process [GO:0045723],SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:15485873}; Multi-pass membrane protein {ECO:0000269|PubMed:15485873}.,Acyl-CoA:lysophosphatidylglycerol acyltransferase 1 (EC 2.3.1.-),GO:0003841; GO:0005737; GO:0005789; GO:0008654; GO:0016020; GO:0016021; GO:0036148; GO:0045723; GO:0047144,1E-07,1E-07,1E-07,0.0322896263647056,0.0302758587572329,0.0300252893616641,0.0302758587572329,-5.0456883080638600,0.0308634914945342,0.0154318457472671,44.6100517686837,6.82352496169753E-07,0.00022043255139799,4.30103745152505,43089,3.65672427257582,9,3,0,1E-07,0.0302758587572329,302758.587572329,18.2078083561477
16,17,26,26,26,P54105,CLNS1A,ICLN_HUMAN,cytoskeleton [GO:0005856]; cytosol [GO:0005829]; methylosome [GO:0034709]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; pICln-Sm protein complex [GO:0034715]; plasma membrane [GO:0005886]; protein heterodimerization activity [GO:0046982]; RNA binding [GO:0003723]; cell volume homeostasis [GO:0006884]; chloride transport [GO:0006821]; spliceosomal snRNP assembly [GO:0000387],"SUBCELLULAR LOCATION: Cytoplasm, cytosol {ECO:0000269|PubMed:18984161, ECO:0000269|PubMed:21081503}. Nucleus {ECO:0000269|PubMed:18984161, ECO:0000269|PubMed:21081503}. Cytoplasm, cytoskeleton {ECO:0000269|PubMed:18984161}. Note=A small fraction is also associated with the cytoskeleton (PubMed:18984161).","Methylosome subunit pICln (Chloride channel, nucleotide sensitive 1A) (Chloride conductance regulatory protein ICln) (I(Cln)) (Chloride ion current inducer protein) (ClCI) (Reticulocyte pICln)",GO:0000387; GO:0003723; GO:0005634; GO:0005654; GO:0005829; GO:0005856; GO:0005886; GO:0006821; GO:0006884; GO:0034709; GO:0034715; GO:0046982,1E-07,1E-07,1E-07,0.0257879518711243,0.0255615256769904,0.0274954628219472,0.0257879518711243,-5.2771589937204100,0.0262815467900207,0.0131408733950103,44.5951144470191,6.83332843583254E-07,0.00022043255139799,4.29926841334861,26215,3.65672427257582,3,3,0,1E-07,0.0257879518711243,257879.518711243,17.9763376704911
17,18,27,27,27,P19086,GNAZ,GNAZ_HUMAN,cell body [GO:0044297]; cytosol [GO:0005829]; dendrite [GO:0030425]; endoplasmic reticulum [GO:0005783]; heterotrimeric G-protein complex [GO:0005834]; nuclear envelope [GO:0005635]; plasma membrane [GO:0005886]; G-protein beta/gamma-subunit complex binding [GO:0031683]; G-protein coupled receptor binding [GO:0001664]; G-protein coupled serotonin receptor binding [GO:0031821]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; metal ion binding [GO:0046872]; adenylate cyclase-inhibiting G-protein coupled receptor signaling pathway [GO:0007193]; adenylate cyclase-modulating G-protein coupled receptor signaling pathway [GO:0007188]; G-protein coupled receptor signaling pathway [GO:0007186]; protein folding [GO:0006457],SUBCELLULAR LOCATION: Membrane; Lipid-anchor.,Guanine nucleotide-binding protein G(z) subunit alpha (G(x) alpha chain) (Gz-alpha),GO:0001664; GO:0003924; GO:0005525; GO:0005635; GO:0005783; GO:0005829; GO:0005834; GO:0005886; GO:0006457; GO:0007186; GO:0007188; GO:0007193; GO:0030425; GO:0031683; GO:0031821; GO:0044297; GO:0046872,0.00139910087846692,0.00255518187247284,0.00221003450151514,0.0211768859556352,0.0209944433854521,0.0219481103165676,0.0211768859556352,-5.5613657320150100,0.0193183741350666,0.0117139594850183,44.4150308213145,6.95289589689927E-07,0.00022043255139799,4.27789440234418,40924,3.65672427257582,13,0,0,0.00221003450151514,0.0211768859556352,9.58215174519533,3.26034966050718
18,19,29,29,29,O15498,YKT6,YKT6_HUMAN,"apical dendrite [GO:0097440]; basal dendrite [GO:0097441]; cytoplasm [GO:0005737]; cytoplasmic vesicle membrane [GO:0030659]; cytosol [GO:0005829]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum-Golgi intermediate compartment membrane [GO:0033116]; endosome [GO:0005768]; Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; integral component of plasma membrane [GO:0005887]; mitochondrion [GO:0005739]; neuronal cell body [GO:0043025]; SNARE complex [GO:0031201]; transport vesicle [GO:0030133]; cadherin binding [GO:0045296]; protein-cysteine S-palmitoyltransferase activity [GO:0019706]; SNAP receptor activity [GO:0005484]; SNARE binding [GO:0000149]; ER to Golgi vesicle-mediated transport [GO:0006888]; protein transport [GO:0015031]; retrograde transport, endosome to Golgi [GO:0042147]; vesicle docking involved in exocytosis [GO:0006904]; vesicle fusion [GO:0006906]; vesicle targeting [GO:0006903]","SUBCELLULAR LOCATION: Cytoplasm, cytosol. Cytoplasmic vesicle membrane; Lipid-anchor; Cytoplasmic side. Golgi apparatus membrane; Lipid-anchor; Cytoplasmic side. Note=Probably cycles through vesicles between Golgi and endosomes.",Synaptobrevin homolog YKT6 (EC 2.3.1.-),GO:0000139; GO:0000149; GO:0005484; GO:0005737; GO:0005739; GO:0005768; GO:0005783; GO:0005794; GO:0005829; GO:0005887; GO:0006888; GO:0006903; GO:0006904; GO:0006906; GO:0015031; GO:0019706; GO:0030133; GO:0030659; GO:0031201; GO:0033116; GO:0042147; GO:0043025; GO:0045296; GO:0097440; GO:0097441,1E-07,6.37126762556843E-06,1E-07,0.0120644674842034,0.0131124056564549,0.012869480493063,0.012869480493063,-6.279902372829080,0.0126799274553653,0.00634215415022448,41.4256530380802,9.37284898755669E-07,0.00026748956813854,3.90989508429143,22418,3.5726931504211,6,2,0,1E-07,0.012869480493063,128694.80493063,16.9735942913825
19,20,31,31,31,Q24JP5,TMEM132A,T132A_HUMAN,endoplasmic reticulum [GO:0005783]; endoplasmic reticulum lumen [GO:0005788]; endoplasmic reticulum membrane [GO:0005789]; extracellular exosome [GO:0070062]; Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]; cellular protein metabolic process [GO:0044267]; post-translational protein modification [GO:0043687],SUBCELLULAR LOCATION: Golgi apparatus membrane {ECO:0000250}; Single-pass type I membrane protein {ECO:0000250}. Endoplasmic reticulum membrane {ECO:0000250}; Single-pass type I membrane protein {ECO:0000250}.,Transmembrane protein 132A (HSPA5-binding protein 1),GO:0000139; GO:0005783; GO:0005788; GO:0005789; GO:0005794; GO:0016021; GO:0043687; GO:0044267; GO:0070062,0.00409584655272037,0.00819962939744129,0.0106444181199801,0.0917531736919801,0.0892332267860789,0.0919385631916319,0.0917531736919801,-3.4460981289252100,0.0833283565331831,0.0493108096233055,41.1080830214264,9.68712221062475E-07,0.00026748956813854,3.86925833378687,110110,3.5726931504211,13,0,0,0.00819962939744129,0.0917531736919801,11.1899171590135,3.48412745070813
20,21,32,32,32,O95297,MPZL1,MPZL1_HUMAN,cell surface [GO:0009986]; focal adhesion [GO:0005925]; integral component of plasma membrane [GO:0005887]; structural molecule activity [GO:0005198]; cell-cell signaling [GO:0007267]; transmembrane receptor protein tyrosine kinase signaling pathway [GO:0007169],SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Single-pass type I membrane protein {ECO:0000305}.,Myelin protein zero-like protein 1 (Protein zero-related),GO:0005198; GO:0005887; GO:0005925; GO:0007169; GO:0007267; GO:0009986,0.00104147433738215,9.42405655940191E-05,0.00015382686559655,0.0144325240347078,0.0141433871862483,0.0147702550628266,0.0144325240347078,-6.1145325618844300,0.0140188748384033,0.00743928467539257,40.7728101481861,1.00331299582464E-06,0.00026838622638309,3.82601584133664,29082,3.57123977598185,3,0,0,0.00015382686559655,0.0144325240347078,93.8231691761877,6.55187232816156
21,22,33,33,33,Q9NPH2,ISYNA1,INO1_HUMAN,cytoplasm [GO:0005737]; cytosol [GO:0005829]; inositol-3-phosphate synthase activity [GO:0004512]; inositol biosynthetic process [GO:0006021]; inositol phosphate metabolic process [GO:0043647]; phospholipid biosynthetic process [GO:0008654],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}.,Inositol-3-phosphate synthase 1 (IPS 1) (EC 5.5.1.4) (Myo-inositol 1-phosphate synthase) (MI-1-P synthase) (MIP synthase) (hIPS) (Myo-inositol 1-phosphate synthase A1) (hINO1),GO:0004512; GO:0005737; GO:0005829; GO:0006021; GO:0008654; GO:0043647,1E-07,1E-07,2.69127051379248E-05,0.0437847604297142,0.046985530693214,0.0432181955302326,0.0437847604297142,-4.5134273719625900,0.0446537913160077,0.0223359332263831,39.4464419744004,1.15606538386361E-06,0.00029987635411734,3.65140414912619,61068,3.52305777792577,8,2,0,1E-07,0.0437847604297142,437847.604297142,18.7400692922489
22,23,35,35,35,Q8N806,UBR7,UBR7_HUMAN,transferase activity [GO:0016740]; zinc ion binding [GO:0008270]; protein ubiquitination [GO:0016567],NA,Putative E3 ubiquitin-protein ligase UBR7 (EC 2.3.2.27) (N-recognin-7) (RING-type E3 ubiquitin transferase UBR7),GO:0008270; GO:0016567; GO:0016740,1.04461041838129E-05,2.87803487479666E-05,2.57015003122769E-05,0.107483115709509,0.098291724810919,0.100344102579825,0.100344102579825,-3.316972265719040,0.102018005049003,0.0510306451755829,37.9494866265765,1.3644832692124E-06,0.00033371362241309,3.44717789593513,47999,3.47662606479236,6,0,0,2.57015003122769E-05,0.100344102579825,3904.21186937065,11.9308156302362
23,24,36,36,36,Q14671,PUM1,PUM1_HUMAN,cytoplasmic stress granule [GO:0010494]; cytosol [GO:0005829]; nuclear speck [GO:0016607]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; P-body [GO:0000932]; miRNA binding [GO:0035198]; mRNA 3'-UTR binding [GO:0003730]; RNA binding [GO:0003723]; adult locomotory behavior [GO:0008344]; mRNA destabilization [GO:0061157]; positive regulation of gene silencing by miRNA [GO:2000637]; positive regulation of RIG-I signaling pathway [GO:1900246]; posttranscriptional gene silencing [GO:0016441]; posttranscriptional regulation of gene expression [GO:0010608]; production of miRNAs involved in gene silencing by miRNA [GO:0035196]; regulation of cell cycle [GO:0051726]; regulation of chromosome segregation [GO:0051983]; regulation of gene silencing by miRNA [GO:0060964]; regulation of mRNA stability [GO:0043488]; spermatogenesis [GO:0007283]; stem cell differentiation [GO:0048863],"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000305|PubMed:26724866}. Cytoplasm, P-body {ECO:0000305|PubMed:20818387}. Cytoplasmic granule {ECO:0000269|PubMed:25340845}. Note=Recruited to cytoplasmic stress granules upon viral infection. {ECO:0000269|PubMed:25340845}.",Pumilio homolog 1 (HsPUM) (Pumilio-1),GO:0000932; GO:0003723; GO:0003730; GO:0005634; GO:0005654; GO:0005829; GO:0007283; GO:0008344; GO:0010494; GO:0010608; GO:0016441; GO:0016607; GO:0035196; GO:0035198; GO:0043488; GO:0048863; GO:0051726; GO:0051983; GO:0060964; GO:0061157; GO:1900246; GO:2000637,0.00107501666793635,0.00090436597663427,0.00044521645710093,0.0786217091339805,0.0740191643790934,0.0813328173148195,0.0786217091339805,-3.6689284633528800,0.0771830305754073,0.0393997149882608,37.3193820637298,1.46594489033617E-06,0.00034424950965073,3.35880749745984,126473,3.46312666967999,9,0,0,0.00090436597663427,0.0786217091339805,86.9357220033671,6.44187719905663
24,25,37,37,37,O43924,PDE6D,PDE6D_HUMAN,"cilium [GO:0005929]; cytoplasmic vesicle [GO:0031410]; cytoplasmic vesicle membrane [GO:0030659]; cytoskeleton [GO:0005856]; cytosol [GO:0005829]; 3',5'-cyclic-nucleotide phosphodiesterase activity [GO:0004114]; GTPase inhibitor activity [GO:0005095]; Rab GTPase binding [GO:0017137]; response to stimulus [GO:0050896]; visual perception [GO:0007601]","SUBCELLULAR LOCATION: Cytoplasm, cytosol {ECO:0000269|PubMed:22002721, ECO:0000269|PubMed:23698361, ECO:0000269|PubMed:9712853}. Cytoplasmic vesicle membrane {ECO:0000269|PubMed:9712853}; Peripheral membrane protein {ECO:0000269|PubMed:9712853}. Cytoplasm, cytoskeleton, cilium basal body {ECO:0000269|PubMed:24166846}.","Retinal rod rhodopsin-sensitive cGMP 3',5'-cyclic phosphodiesterase subunit delta (GMP-PDE delta) (Protein p17)",GO:0004114; GO:0005095; GO:0005829; GO:0005856; GO:0005929; GO:0007601; GO:0017137; GO:0030659; GO:0031410; GO:0050896,1.88009331196325E-06,1E-07,0.00218056602812153,0.0495410224448051,0.0533441312059379,0.0500019298639667,0.0500019298639667,-4.3218724118584800,0.0502348457977587,0.0258449382726905,37.1420839109763,1.49615571953636E-06,0.00034424950965073,3.33367442220761,17420,3.46312666967999,3,1,0,1.88009331196325E-06,0.0500019298639667,26595.4511650026,14.6988918905809
25,26,39,39,39,P47756,CAPZB,CAPZB_HUMAN,actin cytoskeleton [GO:0015629]; actin filament [GO:0005884]; cytoskeleton [GO:0005856]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; F-actin capping protein complex [GO:0008290]; sarcomere [GO:0030017]; WASH complex [GO:0071203]; actin binding [GO:0003779]; actin filament binding [GO:0051015]; cadherin binding [GO:0045296]; actin cytoskeleton organization [GO:0030036]; antigen processing and presentation of exogenous peptide antigen via MHC class II [GO:0019886]; barbed-end actin filament capping [GO:0051016]; blood coagulation [GO:0007596]; cytoskeleton organization [GO:0007010]; ER to Golgi vesicle-mediated transport [GO:0006888]; negative regulation of filopodium assembly [GO:0051490]; regulation of cell morphogenesis [GO:0022604]; regulation of lamellipodium assembly [GO:0010591],"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton {ECO:0000250}. Cytoplasm, myofibril, sarcomere {ECO:0000250}.",F-actin-capping protein subunit beta (CapZ beta),GO:0003779; GO:0005829; GO:0005856; GO:0005884; GO:0006888; GO:0007010; GO:0007596; GO:0008290; GO:0010591; GO:0015629; GO:0019886; GO:0022604; GO:0030017; GO:0030036; GO:0045296; GO:0051015; GO:0051016; GO:0051490; GO:0070062; GO:0071203,9.25272817276245E-05,0.00051825984407085,6.03203935480555E-05,0.0324566698816166,0.0295176391198618,0.0307025440988402,0.0307025440988402,-5.0254979834721700,0.030668581860324,0.0155579934366109,36.672414359529,1.57997390106536E-06,0.0003444848281183,3.26651513737867,31350,3.46282990063472,15,0,0,9.25272817276245E-05,0.0307025440988402,331.821529019087,8.37426368306503
26,27,41,41,41,P26196,DDX6,DDX6_HUMAN,cytoplasm [GO:0005737]; cytoplasmic ribonucleoprotein granule [GO:0036464]; cytoplasmic stress granule [GO:0010494]; cytosol [GO:0005829]; heterochromatin [GO:0000792]; membrane [GO:0016020]; mitochondrion [GO:0005739]; nucleolus [GO:0005730]; nucleus [GO:0005634]; outer dense fiber [GO:0001520]; P granule [GO:0043186]; P-body [GO:0000932]; RISC complex [GO:0016442]; sperm annulus [GO:0097227]; ATP binding [GO:0005524]; ATP-dependent RNA helicase activity [GO:0004004]; cadherin binding [GO:0045296]; helicase activity [GO:0004386]; protein domain specific binding [GO:0019904]; RNA binding [GO:0003723]; RNA helicase activity [GO:0003724]; cytoplasmic mRNA processing body assembly [GO:0033962]; exonucleolytic nuclear-transcribed mRNA catabolic process involved in deadenylation-dependent decay [GO:0043928]; negative regulation of neuron differentiation [GO:0045665]; regulation of translation [GO:0006417]; RNA secondary structure unwinding [GO:0010501]; spermatogenesis [GO:0007283]; stem cell population maintenance [GO:0019827]; viral RNA genome packaging [GO:0019074],"SUBCELLULAR LOCATION: Cytoplasm, P-body {ECO:0000269|PubMed:16364915, ECO:0000269|PubMed:16699599, ECO:0000269|PubMed:20616046, ECO:0000269|PubMed:22915799, ECO:0000269|PubMed:26184334}. Cytoplasm {ECO:0000269|PubMed:26184334}. Nucleus {ECO:0000269|PubMed:26184334}. Note=Upon cellular stress, relocalizes to stress granules (PubMed:26184334). {ECO:0000269|PubMed:26184334}.",Probable ATP-dependent RNA helicase DDX6 (EC 3.6.4.13) (ATP-dependent RNA helicase p54) (DEAD box protein 6) (Oncogene RCK),GO:0000792; GO:0000932; GO:0001520; GO:0003723; GO:0003724; GO:0004004; GO:0004386; GO:0005524; GO:0005634; GO:0005730; GO:0005737; GO:0005739; GO:0005829; GO:0006417; GO:0007283; GO:0010494; GO:0010501; GO:0016020; GO:0016442; GO:0019074; GO:0019827; GO:0019904; GO:0033962; GO:0036464; GO:0043186; GO:0043928; GO:0045296; GO:0045665; GO:0097227,7.28660780672823E-05,3.40215571124832E-05,8.02844051252515E-05,0.0247218523826675,0.0225957977408745,0.0228572515436526,0.0228572515436526,-5.4512042517835100,0.0233292432089632,0.0117270122845833,36.0929458510374,1.69151702982213E-06,0.00034879014670485,3.18246746723082,54417,3.4574357923523,28,0,0,7.28660780672823E-05,0.0228572515436526,313.688511169037,8.29318888126743
27,28,43,43,43,P09104,ENO2,ENOG_HUMAN,cytosol [GO:0005829]; extracellular exosome [GO:0070062]; extracellular space [GO:0005615]; membrane [GO:0016020]; myelin sheath [GO:0043209]; perikaryon [GO:0043204]; phosphopyruvate hydratase complex [GO:0000015]; photoreceptor inner segment [GO:0001917]; plasma membrane [GO:0005886]; magnesium ion binding [GO:0000287]; phosphopyruvate hydratase activity [GO:0004634]; canonical glycolysis [GO:0061621]; gluconeogenesis [GO:0006094]; glycolytic process [GO:0006096],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}. Cell membrane {ECO:0000250}. Note=Can translocate to the plasma membrane in either the homodimeric (alpha/alpha) or heterodimeric (alpha/gamma) form. {ECO:0000250}.,Gamma-enolase (EC 4.2.1.11) (2-phospho-D-glycerate hydro-lyase) (Enolase 2) (Neural enolase) (Neuron-specific enolase) (NSE),GO:0000015; GO:0000287; GO:0001917; GO:0004634; GO:0005615; GO:0005829; GO:0005886; GO:0006094; GO:0006096; GO:0016020; GO:0043204; GO:0043209; GO:0061621; GO:0070062,1E-07,3.42619252897631E-06,1E-07,0.00198483903298533,0.00212229420790742,0.00193628556010702,0.00198483903298533,-8.97676227262390000,0.0020132642028236,0.00100784083225479,35.7645358573668,1.75904805644856E-06,0.00035017328751627,3.1342366672019,47269,3.45571698654142,17,2,0,1E-07,0.00198483903298533,19848.3903298533,14.2767343915876
28,29,44,44,44,P11413,G6PD,G6PD_HUMAN,"cytoplasm [GO:0005737]; cytoplasmic side of plasma membrane [GO:0009898]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; membrane [GO:0016020]; nucleus [GO:0005634]; glucose binding [GO:0005536]; glucose-6-phosphate dehydrogenase activity [GO:0004345]; identical protein binding [GO:0042802]; NADP binding [GO:0050661]; protein homodimerization activity [GO:0042803]; cellular response to oxidative stress [GO:0034599]; cholesterol biosynthetic process [GO:0006695]; erythrocyte maturation [GO:0043249]; glucose 6-phosphate metabolic process [GO:0051156]; glucose metabolic process [GO:0006006]; glutathione metabolic process [GO:0006749]; lipid metabolic process [GO:0006629]; NADP metabolic process [GO:0006739]; NADPH regeneration [GO:0006740]; negative regulation of cell growth involved in cardiac muscle cell development [GO:0061052]; negative regulation of protein glutathionylation [GO:0010734]; negative regulation of reactive oxygen species metabolic process [GO:2000378]; oxidation-reduction process [GO:0055114]; pentose biosynthetic process [GO:0019322]; pentose-phosphate shunt [GO:0006098]; pentose-phosphate shunt, oxidative branch [GO:0009051]; positive regulation of calcium ion transmembrane transport via high voltage-gated calcium channel [GO:1904879]; regulation of neuron apoptotic process [GO:0043523]; response to ethanol [GO:0045471]; response to food [GO:0032094]; response to iron(III) ion [GO:0010041]; response to organic cyclic compound [GO:0014070]; ribose phosphate biosynthetic process [GO:0046390]; substantia nigra development [GO:0021762]",NA,Glucose-6-phosphate 1-dehydrogenase (G6PD) (EC 1.1.1.49),GO:0004345; GO:0005536; GO:0005634; GO:0005737; GO:0005829; GO:0006006; GO:0006098; GO:0006629; GO:0006695; GO:0006739; GO:0006740; GO:0006749; GO:0009051; GO:0009898; GO:0010041; GO:0010734; GO:0014070; GO:0016020; GO:0019322; GO:0021762; GO:0032094; GO:0034599; GO:0042802; GO:0042803; GO:0043249; GO:0043523; GO:0045471; GO:0046390; GO:0050661; GO:0051156; GO:0055114; GO:0061052; GO:0070062; GO:1904879; GO:2000378,0.00020980574848882,0.00029227539469147,0.00015597357063969,0.0263972899536549,0.0239676582509134,0.0246669651591146,0.0246669651591146,-5.3412759617420400,0.024791286216621,0.0126149946795838,35.510063089407,1.81367095153481E-06,0.00035284143966222,3.09656085095691,59257,3.45242041458398,14,0,0,0.00020980574848882,0.0246669651591146,117.570492404449,6.87738221080406
